county_fips,county_name,state_abbr,health_measure_id,health_measure_label,health_measure_year,adult_population,age_adjusted_fair_poor_health_pct,age_adjusted_low_ci_pct,age_adjusted_high_ci_pct,national_age_adjusted_pct,difference_from_national_pct_points,health_rank_descending,health_point_above_national,active_hpsa_component_rows,active_hpsa_designations,max_active_hpsa_score,max_score_hpsa_ids,max_score_hpsa_names,active_designation_types,active_rural_statuses,whole_county_geographic_hpsa,higher_hpsa_score_screen,bivariate_screen_class,reference_review_eligible,reference_review_order,reference_shortlist,time_alignment_status,interpretation_boundary
37145,Person,NC,GHLTH,Fair or poor health,2022,31351,21.7,19.3,24.1,17.0,4.7,23,yes,2,2,21,1379993796,"PERSON FAMILY MEDICAL CENTER, INCORPORATED",Federally Qualified Health Center | HPSA Population,Rural,no,yes,Higher health estimate + higher HPSA score,yes,13,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37147,Pitt,NC,GHLTH,Fair or poor health,2022,136973,17.7,15.7,19.7,17.0,0.7,68,yes,1,1,18,1379265594,LI-Pitt County,HPSA Population,Non-Rural,no,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37149,Polk,NC,GHLTH,Fair or poor health,2022,16898,13.2,11.6,14.9,17.0,-3.8,97,no,1,1,15,1378682203,LI-Polk County,HPSA Population,Rural,no,no,Neither screen condition,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37151,Randolph,NC,GHLTH,Fair or poor health,2022,113982,21.2,18.9,23.7,17.0,4.2,25,yes,1,1,13,1379319711,LI-Randolph County,HPSA Population,Partially Rural,no,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37153,Richmond,NC,GHLTH,Fair or poor health,2022,32808,21.7,19.3,24.2,17.0,4.7,24,yes,2,2,19,1379769293,LI - Richmond County,Correctional Facility | HPSA Population,Rural,no,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37155,Robeson,NC,GHLTH,Fair or poor health,2022,87156,27.2,24.7,29.8,17.0,10.2,1,yes,4,4,24,1379993782,ROBESON HEALTH CARE CORPORATION,Correctional Facility | Federally Qualified Health Center | HPSA Population | Rural Health Clinic,Rural,no,yes,Higher health estimate + higher HPSA score,yes,1,yes,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37157,Rockingham,NC,GHLTH,Fair or poor health,2022,73468,20.7,18.5,23.0,17.0,3.7,34,yes,1,1,18,1375859886,MI - Rockingham County,HPSA Population,Rural,no,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37159,Rowan,NC,GHLTH,Fair or poor health,2022,117165,19.2,17.1,21.4,17.0,2.2,46,yes,2,2,17,1377559432,LI - Rowan County,Correctional Facility | HPSA Population,Non-Rural,no,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37161,Rutherford,NC,GHLTH,Fair or poor health,2022,52036,20.6,18.3,22.9,17.0,3.6,35,yes,2,2,17,1378467718,LI - Rutherford County,HPSA Population | Rural Health Clinic,Rural,no,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37163,Sampson,NC,GHLTH,Fair or poor health,2022,44784,23.4,21.0,26.0,17.0,6.4,13,yes,2,2,16,1376858122,LI - Sampson County,Correctional Facility | HPSA Population,Rural,no,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37165,Scotland,NC,GHLTH,Fair or poor health,2022,26314,25.4,22.7,28.0,17.0,8.4,4,yes,6,6,22,1372516850,LI - Scotland County,Correctional Facility | HPSA Population | Rural Health Clinic,Rural,no,yes,Higher health estimate + higher HPSA score,yes,2,yes,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37167,Stanly,NC,GHLTH,Fair or poor health,2022,50302,18.3,16.2,20.5,17.0,1.3,56,yes,1,1,12,1375945676,LI-Stanly County,HPSA Population,Rural,no,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37169,Stokes,NC,GHLTH,Fair or poor health,2022,36874,18.2,16.1,20.4,17.0,1.2,59,yes,1,1,14,1379006452,LI-Stokes County,HPSA Population,Partially Rural,no,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37171,Surry,NC,GHLTH,Fair or poor health,2022,56506,20.8,18.6,23.0,17.0,3.8,32,yes,1,1,16,1371050762,LI - Surry County,HPSA Population,Rural,no,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37173,Swain,NC,GHLTH,Fair or poor health,2022,10864,22.3,19.9,24.9,17.0,5.3,21,yes,5,5,20,1374364998,LI - Swain County,"HPSA Population | Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Rural,no,yes,Higher health estimate + higher HPSA score,yes,12,yes,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37175,Transylvania,NC,GHLTH,Fair or poor health,2022,28332,14.1,12.4,15.9,17.0,-2.9,93,no,1,1,16,1377548155,LI - Transylvania County,HPSA Population,Rural,no,no,Neither screen condition,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37177,Tyrrell,NC,GHLTH,Fair or poor health,2022,2644,20.1,17.9,22.4,17.0,3.1,39,yes,1,1,16,1375930551,Tyrrell County,Geographic HPSA,Rural,yes,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37179,Union,NC,GHLTH,Fair or poor health,2022,186219,13.9,12.2,15.6,17.0,-3.1,94,no,27,1,12,1373464648,LI-Union Greater,HPSA Population,Non-Rural | Partially Rural,no,no,Neither screen condition,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37181,Vance,NC,GHLTH,Fair or poor health,2022,32110,23.1,20.6,25.6,17.0,6.1,17,yes,1,1,18,1375206225,LI - Vance County,HPSA Population,Rural,no,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37183,Wake,NC,GHLTH,Fair or poor health,2022,908531,12.6,11.1,14.2,17.0,-4.4,98,no,30,6,20,1379993776,STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH &amp; HUMAN SERVICES,Correctional Facility | Federally Qualified Health Center | Federally Qualified Health Center Look A Like | HPSA Population,Non-Rural,no,yes,Higher HPSA score only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37185,Warren,NC,GHLTH,Fair or poor health,2022,15455,25.2,22.4,27.9,17.0,8.2,7,yes,2,2,22,1375394814,LI-Warren County,Correctional Facility | HPSA Population,Rural,no,yes,Higher health estimate + higher HPSA score,yes,5,yes,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37187,Washington,NC,GHLTH,Fair or poor health,2022,8655,24.4,21.7,27.1,17.0,7.4,9,yes,1,1,20,1371382160,Washington County,High Needs Geographic HPSA,Rural,yes,yes,Higher health estimate + higher HPSA score,yes,7,yes,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37189,Watauga,NC,GHLTH,Fair or poor health,2022,48616,16.2,14.2,18.2,17.0,-0.8,80,no,2,2,18,1376131980,LI - Watauga County,Federally Qualified Health Center | HPSA Population,Rural,no,no,Neither screen condition,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37191,Wayne,NC,GHLTH,Fair or poor health,2022,89675,19.5,17.3,21.8,17.0,2.5,45,yes,1,1,17,1373733200,LI - Wayne County,HPSA Population,Partially Rural,no,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37193,Wilkes,NC,GHLTH,Fair or poor health,2022,52904,20.6,18.3,23.0,17.0,3.6,36,yes,2,2,18,1372694220 | 13799937HA,MI - Wilkes County | WILKES COUNTY,Federally Qualified Health Center | HPSA Population,Rural,no,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37195,Wilson,NC,GHLTH,Fair or poor health,2022,60652,24.3,21.7,26.9,17.0,7.3,10,yes,2,2,20,1379993794,"Carolina Family Health Centers, Inc.",Federally Qualified Health Center | HPSA Population,Rural,no,yes,Higher health estimate + higher HPSA score,yes,8,yes,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37197,Yadkin,NC,GHLTH,Fair or poor health,2022,29910,19.8,17.6,22.1,17.0,2.8,41,yes,1,1,18,1376310002,LI-Yadkin County,HPSA Population,Rural,no,no,Higher health estimate only,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
37199,Yancey,NC,GHLTH,Fair or poor health,2022,15489,16.8,14.9,18.9,17.0,-0.2,77,no,2,2,14,1371850783 | 1372319772,BLUE RIDGE MEDICAL CENTER - YANCEY CAMPUS | LI - Mitchell/Yancey Counties,HPSA Population | Rural Health Clinic,Rural,no,no,Neither screen condition,no,,no,PLACES measure year 2022; HPSA source snapshot 2026-08-29,"HPSA score is the highest active component score touching the county, not a county workforce rate"
