tract_fips,county_fips,county_name,modeled_crude_prevalence_percent,modeled_low_confidence_limit,modeled_high_confidence_limit,interval_width_percentage_points,places_adult_population_field,support_state,review_reason,interpretation_limit
25009223200,25009,Essex,9,7.7,10.5,2.8,3099,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009223300,25009,Essex,9.3,7.9,10.8,2.9,4822,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009250100,25009,Essex,15.9,14.1,17.7,3.6,3027,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009250200,25009,Essex,11.1,9.5,12.5,3,4983,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009250300,25009,Essex,14.7,12.9,16.4,3.5,2016,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009250400,25009,Essex,16.6,14.5,18.7,4.2,2926,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009250500,25009,Essex,13.6,11.8,15.4,3.6,3050,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009250600,25009,Essex,13.6,11.9,15.3,3.4,4567,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009250700,25009,Essex,13.4,11.8,15.1,3.3,4015,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009250800,25009,Essex,11.7,10.2,13.2,3,6839,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009250900,25009,Essex,22.1,19.9,24.5,4.6,1655,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009251000,25009,Essex,16.3,14.5,18.1,3.6,1362,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009251100,25009,Essex,21.8,19.2,24.3,5.1,2418,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009251200,25009,Essex,18.7,16.6,21,4.4,1106,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009251300,25009,Essex,19.4,17.2,21.6,4.4,2776,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009251400,25009,Essex,15.4,13.5,17.5,4,3988,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009251500,25009,Essex,14,12.3,15.9,3.6,5324,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009251600,25009,Essex,13.1,11.4,14.8,3.4,5166,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009251700,25009,Essex,12.2,10.8,13.9,3.1,4291,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009251800,25009,Essex,11.9,10.4,13.4,3,6272,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009252101,25009,Essex,10.7,9.2,12.1,2.9,3272,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009252102,25009,Essex,9.7,8.3,11.2,2.9,3590,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009252201,25009,Essex,10.7,9.2,12.3,3.1,2760,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009252202,25009,Essex,8.8,7.5,10.1,2.6,2625,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009252300,25009,Essex,12.5,10.9,14.2,3.3,5846,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009252400,25009,Essex,11.7,10.2,13.2,3,3575,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009252501,25009,Essex,11.2,9.8,12.7,2.9,3306,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009252502,25009,Essex,11.9,10.3,13.5,3.2,4032,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009252601,25009,Essex,11.1,9.6,12.6,3,5942,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009252602,25009,Essex,9.2,7.8,10.5,2.7,4445,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009252603,25009,Essex,8.1,7,9.4,2.4,2489,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009253100,25009,Essex,9.6,8.2,11.1,2.9,4644,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009253201,25009,Essex,8.2,7,9.5,2.5,2439,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009253202,25009,Essex,8.8,7.6,9.9,2.3,5643,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009253203,25009,Essex,8.8,7.5,10.3,2.8,3296,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009253204,25009,Essex,7.8,6.7,9,2.3,4743,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009253205,25009,Essex,7.1,6.1,8.3,2.2,3206,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009254100,25009,Essex,8.5,7.4,9.7,2.3,5151,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009254200,25009,Essex,7.6,6.6,8.8,2.2,4606,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009254301,25009,Essex,8.5,7.2,9.7,2.5,3185,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009254302,25009,Essex,7.9,6.8,9.2,2.4,3511,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009254401,25009,Essex,7.6,6.5,8.8,2.3,2741,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009254402,25009,Essex,8.3,7.1,9.5,2.4,6002,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009254403,25009,Essex,7.7,6.6,8.9,2.3,2916,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009260100,25009,Essex,15.6,13.7,17.3,3.6,4811,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009260200,25009,Essex,12.1,10.5,13.7,3.2,2954,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009260301,25009,Essex,9.7,8.4,11.1,2.7,3825,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009260302,25009,Essex,9.5,8.1,11,2.9,2724,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009260401,25009,Essex,10.3,8.9,11.7,2.8,3464,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009260402,25009,Essex,9.3,7.9,10.9,3,5577,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009260500,25009,Essex,9.6,8.2,11.1,2.9,3334,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009260600,25009,Essex,10,8.7,11.2,2.5,2847,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009260700,25009,Essex,11.7,10.2,13.2,3,3815,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009260800,25009,Essex,10.1,8.8,11.4,2.6,4387,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009260900,25009,Essex,10.4,9,11.8,2.8,4241,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009261000,25009,Essex,9.8,8.4,11.2,2.8,3385,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009261101,25009,Essex,8,6.9,9.3,2.4,4078,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009261102,25009,Essex,9.1,7.8,10.4,2.6,4078,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009262100,25009,Essex,9.6,8.1,11.1,3,5456,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009263100,25009,Essex,8.8,7.5,10.3,2.8,3541,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009264100,25009,Essex,8.7,7.4,10.2,2.8,5384,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009265101,25009,Essex,8.5,7.2,10,2.8,3004,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009265102,25009,Essex,8,6.8,9.3,2.5,3556,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009266100,25009,Essex,8.3,7.1,9.7,2.6,3839,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009266200,25009,Essex,9.9,8.5,11.4,2.9,4428,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009266300,25009,Essex,10,8.6,11.6,3,3156,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009266400,25009,Essex,9.1,7.7,10.6,2.9,2723,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009267102,25009,Essex,9.2,7.9,10.6,2.7,4198,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009267103,25009,Essex,10.3,8.7,12.2,3.5,1576,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009267104,25009,Essex,11.2,9.5,13,3.5,2158,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009268100,25009,Essex,7.6,6.4,8.8,2.4,1959,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009268200,25009,Essex,8.5,7.3,9.9,2.6,5445,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009268300,25009,Essex,9.6,8.1,11.2,3.1,3775,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009268400,25009,Essex,9.5,8,10.9,2.9,3744,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009269100,25009,Essex,9.7,8.4,11.2,2.8,5617,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25009270100,25009,Essex,8.6,7.4,9.8,2.4,4958,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011040100,25011,Franklin,10.7,9.2,12.4,3.2,3649,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011040200,25011,Franklin,10.7,9.2,12.5,3.3,3640,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011040300,25011,Franklin,9.8,8.3,11.5,3.2,2366,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011040400,25011,Franklin,10.2,8.8,11.9,3.1,2759,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011040501,25011,Franklin,12,10.3,13.8,3.5,3080,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011040502,25011,Franklin,13.9,12,16.3,4.3,2993,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011040600,25011,Franklin,9.7,8.3,11.3,3,3818,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011040701,25011,Franklin,10.8,9.2,12.5,3.3,3438,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011040702,25011,Franklin,10.4,8.9,12.2,3.3,3611,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011040800,25011,Franklin,8.7,7.5,10.2,2.7,4547,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011040900,25011,Franklin,9.7,8.2,11.2,3,4200,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011041000,25011,Franklin,11.3,9.5,13.3,3.8,2766,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011041100,25011,Franklin,9.4,7.9,11.1,3.2,3105,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011041200,25011,Franklin,9.5,8,11.2,3.2,2470,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011041301,25011,Franklin,11.8,10,13.8,3.8,2192,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011041302,25011,Franklin,12.5,10.6,14.8,4.2,1766,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011041400,25011,Franklin,12.1,10.5,13.9,3.4,2335,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011041501,25011,Franklin,10.3,8.7,12,3.3,2898,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25011041502,25011,Franklin,11.1,9.5,12.8,3.3,3166,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013800101,25013,Hampden,12.2,10.6,13.7,3.1,3002,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013800102,25013,Hampden,13.5,11.8,15.2,3.4,3120,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013800201,25013,Hampden,13.5,11.8,15.2,3.4,5151,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013800202,25013,Hampden,13.8,12.1,15.6,3.5,1112,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013800300,25013,Hampden,15.9,14,17.9,3.9,3848,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013800400,25013,Hampden,13.5,11.9,15.2,3.3,4905,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013800500,25013,Hampden,14.1,12.5,16,3.5,2589,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013800600,25013,Hampden,19,17,21.2,4.2,1490,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013800700,25013,Hampden,22.6,20.2,25,4.8,2647,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013800800,25013,Hampden,24.7,22.3,27.1,4.8,1453,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013800900,25013,Hampden,24.6,22.2,27.3,5.1,3027,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801101,25013,Hampden,22.1,19.6,24.7,5.1,1669,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801102,25013,Hampden,13,11.5,14.7,3.2,953,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801200,25013,Hampden,22.9,20.5,25.4,4.9,2121,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801300,25013,Hampden,17.4,15.5,19.5,4,3451,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801401,25013,Hampden,16.9,15,18.8,3.8,3075,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801402,25013,Hampden,16.2,14.4,18.2,3.8,1735,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801501,25013,Hampden,13.5,11.8,15.2,3.4,4285,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801502,25013,Hampden,17,15.1,19,3.9,2507,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801503,25013,Hampden,16.2,14.4,18.1,3.7,3273,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801601,25013,Hampden,9.6,8.4,10.9,2.5,4255,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801602,25013,Hampden,11,9.7,12.5,2.8,3918,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801603,25013,Hampden,11.7,10.1,13.4,3.3,3376,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801604,25013,Hampden,10.7,9.3,12.2,2.9,3129,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801605,25013,Hampden,14.1,12.5,15.9,3.4,3405,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801700,25013,Hampden,10.6,9.4,11.8,2.4,6344,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801800,25013,Hampden,15.5,13.8,17.4,3.6,2972,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801901,25013,Hampden,19,17,20.9,3.9,2729,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013801902,25013,Hampden,20,17.9,22.4,4.5,2650,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013802000,25013,Hampden,18.6,16.6,20.9,4.3,1883,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013802101,25013,Hampden,14.8,13,16.7,3.7,4729,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013802200,25013,Hampden,15.4,13.5,17.2,3.7,2522,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013802300,25013,Hampden,15,13.4,16.7,3.3,4919,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013802400,25013,Hampden,11.9,10.3,13.5,3.2,2990,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013802500,25013,Hampden,10.8,9.4,12.3,2.9,5572,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013802601,25013,Hampden,13.8,12,15.6,3.6,5402,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013802602,25013,Hampden,10.7,9.2,12.4,3.2,1708,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013810100,25013,Hampden,11,9.3,12.7,3.4,5079,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013810200,25013,Hampden,11.1,9.6,12.6,3,2407,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013810300,25013,Hampden,9.8,8.4,11.2,2.8,2676,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013810403,25013,Hampden,12.7,11,14.6,3.6,3306,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013810404,25013,Hampden,11.2,9.5,13.1,3.6,3010,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013810412,25013,Hampden,11.5,9.8,13.2,3.4,5040,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013810414,25013,Hampden,9.7,8.3,11.3,3,6212,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013810601,25013,Hampden,13.7,11.9,15.5,3.6,3482,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013810602,25013,Hampden,11.7,9.9,13.6,3.7,2202,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013810700,25013,Hampden,13,11.3,14.8,3.5,4993,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013810800,25013,Hampden,12.1,10.6,13.6,3,3182,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013810901,25013,Hampden,13.8,12,15.7,3.7,1549,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013810902,25013,Hampden,10,8.7,11.5,2.8,3620,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013811000,25013,Hampden,10.5,9.1,12,2.9,3960,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013811101,25013,Hampden,12.1,10.5,13.8,3.3,3928,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013811102,25013,Hampden,12,10.4,13.5,3.1,4582,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013811200,25013,Hampden,12.3,10.7,14,3.3,3929,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013811301,25013,Hampden,10.5,9.1,12.1,3,4648,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013811302,25013,Hampden,12.1,10.5,13.8,3.3,4644,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013811400,25013,Hampden,16.4,14.4,18.5,4.1,1585,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013811500,25013,Hampden,22.5,20.2,24.9,4.7,1389,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013811600,25013,Hampden,18.6,16.5,20.9,4.4,2410,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013811700,25013,Hampden,21.7,19.4,24.3,4.9,1629,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013811800,25013,Hampden,12.9,11.3,14.8,3.5,3037,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013811900,25013,Hampden,10.1,8.5,11.6,3.1,2928,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013812001,25013,Hampden,15.2,13.2,17.2,4,2774,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013812002,25013,Hampden,13.9,12,15.8,3.8,3452,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013812101,25013,Hampden,11.3,9.6,13.1,3.5,4219,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013812103,25013,Hampden,16.9,14.6,19.3,4.7,2844,limited_support_review,interval width triggers review,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013812104,25013,Hampden,15.6,13.8,17.6,3.8,3460,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013812201,25013,Hampden,11.9,10.3,13.6,3.3,3913,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013812202,25013,Hampden,12,10.4,13.7,3.3,3231,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25013812300,25013,Hampden,13.5,11.9,15.2,3.3,4558,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
